Date,BBCA.JK,BBRI.JK,BMRI.JK,TLKM.JK,ASII.JK,UNVR.JK,ICBP.JK,INDF.JK,ANTM.JK,BRPT.JK,CPIN.JK,EXCL.JK,GGRM.JK,HMSP.JK,KLBF.JK,MDKA.JK,PGAS.JK,PTBA.JK,SCMA.JK,TINS.JK,TKIM.JK,TOWR.JK,UNTR.JK,WIKA.JK,ADRO.JK,BSDE.JK,ELSA.JK,INTP.JK,JPFA.JK,SMGR.JK
2020-07-09,5399.32470703125,2190.413330078125,1992.582275390625,2394.4677734375,3472.0224609375,6524.00927734375,8185.65771484375,5146.787109375,536.26318359375,1205.864013671875,5484.0732421875,2607.087890625,37155.12109375,1174.122802734375,1375.5406494140625,1497.5478515625,796.4411010742188,936.2504272460938,196.9591064453125,549.9473266601562,6965.18701171875,941.249267578125,11128.833984375,1270.0,587.281494140625,765.0,170.67173767089844,9287.32421875,979.8797607421875,8209.2236328125
2020-07-10,5487.83837890625,2169.48583984375,1964.116943359375,2394.4677734375,3422.421630859375,6483.1064453125,8076.22509765625,5107.49951171875,532.1380615234375,1200.942138671875,5438.75048828125,2553.517578125,36879.75,1163.5452880859375,1321.597900390625,1448.767822265625,779.2763671875,922.8753662109375,198.56692504882812,545.5826416015625,6916.3095703125,936.8509521484375,10812.16015625,1240.0,581.9181518554688,745.0,172.09402465820312,9188.3125,954.9675903320312,8144.41455078125
2020-07-13,5465.7099609375,2204.364990234375,1992.582275390625,2379.069091796875,3472.0224609375,6564.912109375,8098.111328125,5166.43115234375,556.8886108398438,1220.6297607421875,5574.71923828125,2624.94482421875,36978.09765625,1184.700439453125,1312.607421875,1492.6697998046875,796.4411010742188,967.4588623046875,198.56692504882812,576.1353149414062,6965.18701171875,936.8509521484375,11158.9931640625,1270.0,619.4613647460938,750.0,173.5162811279297,9208.1142578125,971.5757446289062,8079.60546875
2020-07-14,5487.83837890625,2211.3408203125,2011.5595703125,2371.369873046875,3507.450927734375,6605.81494140625,8273.2060546875,5186.0751953125,544.5133666992188,1260.0048828125,5733.34912109375,2651.729736328125,36958.42578125,1205.8558349609375,1353.064453125,1473.1578369140625,799.8739624023438,954.0838623046875,199.37086486816406,563.0413208007812,6549.720703125,936.8509521484375,11053.4365234375,1255.0,619.4613647460938,750.0,173.5162811279297,9247.7197265625,967.423583984375,8338.84375
2020-07-15,5443.58203125,2183.437744140625,2002.07080078125,2379.069091796875,3649.166015625,6585.3642578125,8273.2060546875,5127.1435546875,540.3883056640625,1230.4737548828125,5597.380859375,2616.016357421875,36958.42578125,1202.3302001953125,1357.5596923828125,1458.5238037109375,793.008056640625,958.5421752929688,198.56692504882812,563.0413208007812,6842.9912109375,928.054443359375,11008.1953125,1260.0,606.052978515625,750.0,173.5162811279297,9267.521484375,959.1196899414062,8166.017578125
2020-07-16,5470.1357421875,2190.413330078125,2002.07080078125,2386.768310546875,3720.024169921875,6626.267578125,8382.6396484375,5205.72021484375,536.26318359375,1230.4737548828125,5597.380859375,2562.446044921875,39358.06640625,1304.5809326171875,1335.083740234375,1448.767822265625,796.4411010742188,945.1671752929688,195.3512725830078,558.6766357421875,6818.55126953125,936.8509521484375,11053.4365234375,1265.0,595.3263549804688,750.0,173.5162811279297,9485.34765625,967.423583984375,8122.8125
2020-07-17,5417.02783203125,2162.51025390625,1964.116943359375,2355.97119140625,3684.594970703125,6646.7177734375,8119.998046875,5146.787109375,544.5133666992188,1235.3953857421875,5552.0576171875,2544.589111328125,39023.69140625,1297.5291748046875,1317.102783203125,1448.767822265625,796.4411010742188,954.0838623046875,198.56692504882812,558.6766357421875,7038.5048828125,945.6478271484375,11128.833984375,1250.0,619.4613647460938,745.0,175.1714324951172,9643.7666015625,963.2715454101562,8079.60546875
2020-07-20,5434.73095703125,2127.630859375,1935.6512451171875,2355.97119140625,3613.738037109375,6646.7177734375,8163.77197265625,5186.0751953125,536.26318359375,1230.4737548828125,5461.41162109375,2562.446044921875,38787.6640625,1294.0032958984375,1335.083740234375,1439.01171875,782.7093505859375,927.333740234375,196.15521240234375,549.9473266601562,6940.748046875,936.8509521484375,11098.6748046875,1205.0,606.052978515625,715.0,169.1826629638672,9505.150390625,925.9033203125,8166.017578125
2020-07-21,5487.83837890625,2197.38916015625,2011.5595703125,2355.97119140625,3808.595947265625,6544.46142578125,8163.77197265625,5245.00830078125,565.138916015625,1191.098388671875,5438.75048828125,2535.66064453125,38669.6484375,1286.951416015625,1366.55029296875,1570.7178955078125,793.008056640625,940.7088012695312,196.9591064453125,571.7706298828125,7038.5048828125,950.0462646484375,11656.6240234375,1220.0,608.734619140625,735.0,178.1658172607422,9742.779296875,942.511474609375,8187.62158203125
2020-07-22,5470.1357421875,2162.51025390625,2059.001708984375,2363.670654296875,3755.453125,6544.46142578125,8207.5458984375,5245.00830078125,565.138916015625,1161.56689453125,5370.76611328125,2499.947265625,39122.03515625,1255.218505859375,1415.997802734375,1590.22998046875,837.63623046875,927.333740234375,196.9591064453125,606.6878662109375,6891.86962890625,950.0462646484375,12063.779296875,1210.0,603.3713989257812,720.0,178.1658172607422,9722.9775390625,934.2073364257812,8295.6357421875
2020-07-23,5487.83837890625,2190.413330078125,2163.375244140625,2363.670654296875,3666.88134765625,6585.3642578125,8229.431640625,5284.296875,569.2639770507812,1166.48876953125,5529.39599609375,2517.803955078125,38846.671875,1241.1148681640625,1451.9595947265625,1668.278076171875,854.801025390625,940.7088012695312,204.1943359375,602.3232421875,6867.4306640625,967.6395874023438,12109.0146484375,1255.0,606.052978515625,735.0,178.1658172607422,9821.9873046875,963.2715454101562,8166.017578125
2020-07-24,5399.32470703125,2155.53466796875,2125.421142578125,2325.17431640625,3578.308837890625,6585.3642578125,8220.4716796875,5307.2470703125,565.138916015625,1156.6451416015625,5438.75048828125,2464.233642578125,37528.8359375,1188.2265625,1411.5025634765625,1673.156005859375,837.63623046875,922.8753662109375,204.9982452392578,593.5939331054688,6671.916015625,954.444580078125,11732.0244140625,1230.0,584.5997314453125,715.0,175.1714324951172,9683.3720703125,938.3594360351562,8014.79443359375
2020-07-27,5399.32470703125,2197.38916015625,2229.79443359375,2340.57275390625,3631.4521484375,6605.81494140625,8063.6787109375,5307.2470703125,598.1396484375,1077.8948974609375,5597.380859375,2499.947265625,38158.25,1198.8040771484375,1393.5216064453125,1814.6181640625,844.5021362304688,927.333740234375,209.82174682617188,632.8758544921875,6671.916015625,954.444580078125,12666.9677734375,1210.0,595.3263549804688,730.0,172.1770477294922,9742.779296875,938.3594360351562,8101.20751953125
2020-07-28,5474.56103515625,2190.413330078125,2220.3056640625,2325.17431640625,3666.88134765625,6667.169921875,8108.47607421875,5266.26513671875,594.0145263671875,1004.0663452148438,5620.0419921875,2437.448974609375,37312.4765625,1188.2265625,1362.0550537109375,1765.838134765625,837.63623046875,927.333740234375,209.82174682617188,645.9698486328125,6574.15869140625,950.0462646484375,13028.8798828125,1210.0,584.5997314453125,725.0,173.6742401123047,9782.384765625,934.2073364257812,8122.8125
2020-07-29,5430.30419921875,2176.462158203125,2163.375244140625,2309.775634765625,3596.0234375,6748.97509765625,8175.673828125,5245.7734375,602.2648315429688,935.159912109375,5620.0419921875,2267.809326171875,39063.03125,1216.43359375,1371.0452880859375,1756.0821533203125,844.5021362304688,922.8753662109375,205.8021697998047,680.8871459960938,6818.55126953125,958.8427124023438,12968.5615234375,1205.0,581.9181518554688,715.0,172.1770477294922,9821.9873046875,917.5991821289062,8187.62158203125
2020-07-30,5523.244140625,2204.364990234375,2201.328857421875,2348.272216796875,3649.166015625,6871.6845703125,8242.8720703125,5286.755859375,602.2648315429688,935.159912109375,5642.703125,2232.095947265625,39318.73046875,1202.3302001953125,1407.00732421875,1746.326171875,868.5327758789062,905.0421142578125,206.60609436035156,663.4285278320312,6598.59814453125,998.4281005859375,12878.0810546875,1190.0,581.9181518554688,690.0,170.6798553466797,9802.1875,880.23095703125,7971.5888671875
2020-08-03,5425.87939453125,2085.77587890625,2087.46728515625,2248.181884765625,3457.8515625,6748.97509765625,8332.4677734375,5307.2470703125,577.5142211914062,881.01904296875,5370.76611328125,2124.955322265625,38020.56640625,1138.86376953125,1402.51220703125,1702.424072265625,823.9046020507812,880.521240234375,196.15521240234375,641.605224609375,6158.6923828125,994.0296630859375,12335.2119140625,1110.0,552.4199829101562,655.0,164.6910858154297,9425.9404296875,830.4065551757812,7885.17578125
2020-08-04,5496.6904296875,2148.558349609375,2115.9326171875,2271.279541015625,3514.536865234375,6728.5234375,8982.0419921875,5532.6513671875,581.6392822265625,876.0972290039062,5665.3642578125,2178.525390625,38689.31640625,1156.493408203125,1415.997802734375,1765.838134765625,827.3374633789062,896.1255493164062,197.76303100585938,637.2405395507812,6451.96240234375,1020.4200439453125,12335.2119140625,1090.0,555.1016845703125,665.0,167.6854705810547,9465.5458984375,847.0146484375,7949.9853515625
2020-08-05,5492.2646484375,2148.558349609375,2163.375244140625,2325.17431640625,3578.308837890625,6837.9306640625,9452.423828125,5799.0380859375,618.7652587890625,885.94091796875,5620.0419921875,2214.239013671875,39889.140625,1149.441650390625,1451.9595947265625,1887.788330078125,847.9351196289062,909.5004272460938,197.76303100585938,663.4285278320312,6427.52392578125,1020.4200439453125,12983.638671875,1120.0,563.1466064453125,690.0,172.1770477294922,9762.5810546875,867.77490234375,8166.017578125
2020-08-06,5540.94677734375,2169.48583984375,2191.8408203125,2325.17431640625,3702.309326171875,6775.767578125,9250.830078125,5758.05615234375,688.8919067382812,905.6285400390625,5688.0263671875,2258.880859375,40577.5625,1181.174560546875,1438.473876953125,1970.71435546875,847.9351196289062,927.333740234375,201.78257751464844,689.6165161132812,6574.15869140625,1011.6231079101562,14340.8134765625,1130.0,598.008056640625,695.0,182.65737915039062,9782.384765625,876.0789794921875,8295.6357421875
2020-08-07,5470.1357421875,2169.48583984375,2201.328857421875,2294.377197265625,3737.738525390625,6734.32568359375,9116.435546875,5635.10791015625,693.0169677734375,871.1752319335938,5665.3642578125,2178.525390625,39712.1171875,1167.0709228515625,1420.4930419921875,1999.982421875,830.7704467773438,913.9588012695312,196.15521240234375,693.9811401367188,6525.28076171875,950.0462646484375,14898.765625,1100.0,587.281494140625,685.0,176.6686248779297,9803.0224609375,867.77490234375,8360.447265625
2020-08-10,5417.02783203125,2183.437744140625,2201.328857421875,2286.67822265625,3631.4521484375,6713.60546875,9116.435546875,5717.0732421875,680.6417236328125,866.2532958984375,5688.0263671875,2187.4541015625,40361.19921875,1174.122802734375,1447.46435546875,1931.6903076171875,830.7704467773438,945.1671752929688,196.9591064453125,689.6165161132812,7038.5048828125,954.444580078125,14944.0048828125,1115.0,611.4163208007812,685.0,182.65737915039062,9720.470703125,876.0789794921875,8295.6357421875
2020-08-11,5465.7099609375,2225.29296875,2267.74853515625,2255.881103515625,3702.309326171875,6672.1630859375,9138.8359375,5778.546875,660.0162353515625,920.394287109375,5710.6884765625,2151.740234375,40144.83984375,1202.3302001953125,1438.473876953125,1868.2762451171875,830.7704467773438,936.2504272460938,195.3512725830078,680.8871459960938,6891.86962890625,941.249267578125,14642.41015625,1180.0,616.7796020507812,705.0,187.14895629882812,9741.109375,917.5991821289062,8295.6357421875
2020-08-12,5540.94677734375,2336.90576171875,2334.16796875,2271.279541015625,3826.310791015625,6672.1630859375,9094.0380859375,5778.546875,635.2656860351562,910.5504760742188,5620.0419921875,2169.59716796875,40125.171875,1212.90771484375,1451.9595947265625,1765.838134765625,837.63623046875,918.4171142578125,202.5865020751953,663.4285278320312,6794.11328125,958.8427124023438,14190.01953125,1215.0,600.689697265625,715.0,181.1602020263672,9761.74609375,913.4473266601562,8511.6689453125
2020-08-13,5576.35205078125,2322.954345703125,2296.2138671875,2317.47509765625,3826.310791015625,6775.767578125,9183.6337890625,5921.98681640625,635.2656860351562,895.78466796875,5597.380859375,2330.30810546875,40046.49609375,1209.3817138671875,1460.9501953125,1726.8140869140625,847.9351196289062,922.8753662109375,200.1747589111328,659.0638427734375,6891.86962890625,906.0625,14054.30078125,1190.0,598.008056640625,705.0,181.1602020263672,9761.74609375,913.4473266601562,8403.6533203125
2020-08-14,5669.29150390625,2329.93017578125,2286.725341796875,2332.87353515625,3808.595947265625,6796.48828125,9116.435546875,6003.951171875,647.640869140625,900.7066650390625,5665.3642578125,2276.73779296875,41305.32421875,1223.4853515625,1460.9501953125,1765.838134765625,844.5021362304688,918.4171142578125,194.54736328125,680.8871459960938,6794.11328125,910.4609375,13918.5810546875,1185.0,598.008056640625,695.0,179.6630096435547,9864.935546875,921.751220703125,8209.2236328125
2020-08-18,5629.46044921875,2455.49560546875,2334.16796875,2348.272216796875,3808.595947265625,6817.2099609375,9138.8359375,5942.4775390625,664.1412963867188,915.4722290039062,5778.6728515625,2249.95263671875,42898.52734375,1234.06298828125,1456.454833984375,1824.374267578125,854.801025390625,927.333740234375,191.33169555664062,685.2518310546875,6818.55126953125,928.054443359375,14235.2568359375,1285.0,598.008056640625,725.0,179.6630096435547,9885.5751953125,930.055419921875,8425.2548828125
2020-08-19,5602.90625,2483.39892578125,2315.19091796875,2309.775634765625,3755.453125,6796.48828125,9049.23828125,5901.4951171875,655.89111328125,910.5504760742188,5642.703125,2249.95263671875,42623.15625,1234.06298828125,1442.9691162109375,1780.47216796875,895.9962158203125,940.7088012695312,194.54736328125,680.8871459960938,6769.67333984375,928.054443359375,14159.857421875,1285.0,598.008056640625,740.0,179.6630096435547,9741.109375,925.9033203125,8252.4306640625
2020-08-24,5589.62939453125,2539.20556640625,2277.237060546875,2309.775634765625,3755.453125,6775.767578125,9161.2353515625,6147.39111328125,643.5157470703125,885.94091796875,5552.0576171875,2223.16748046875,41482.34765625,1205.8558349609375,1438.473876953125,1756.0821533203125,902.8621215820312,936.2504272460938,192.9395294189453,654.6991577148438,6794.11328125,932.4527587890625,13873.34375,1315.0,587.281494140625,760.0,182.65737915039062,9782.384765625,938.3594360351562,8382.0498046875
2020-08-25,5633.88525390625,2650.819091796875,2372.121826171875,2294.377197265625,3755.453125,6796.48828125,9340.4287109375,6434.26904296875,651.7659912109375,890.8628540039062,5529.39599609375,2214.239013671875,42013.4140625,1205.8558349609375,1456.454833984375,1760.960205078125,920.0267944335938,945.1671752929688,196.15521240234375,676.5224609375,6794.11328125,919.257568359375,14205.0966796875,1320.0,589.963134765625,790.0,184.15457153320312,10236.41796875,946.66357421875,8900.5263671875
2020-08-26,5611.75732421875,2608.9638671875,2410.07568359375,2325.17431640625,3790.881103515625,6796.48828125,9273.23046875,6290.82958984375,647.640869140625,881.01904296875,5529.39599609375,2267.809326171875,41443.0078125,1198.8040771484375,1429.4833984375,1746.326171875,902.8621215820312,949.62548828125,194.54736328125,663.4285278320312,6745.234375,901.6642456054688,14024.142578125,1285.0,595.3263549804688,780.0,188.64613342285156,10133.228515625,959.1196899414062,9030.1474609375
2020-08-27,5841.892578125,2581.060546875,2391.098876953125,2302.07666015625,3755.453125,6837.9306640625,9273.23046875,6290.82958984375,655.89111328125,881.01904296875,5665.3642578125,2267.809326171875,40833.2578125,1188.2265625,1451.9595947265625,1746.326171875,902.8621215820312,949.62548828125,196.15521240234375,676.5224609375,6647.4775390625,914.8591918945312,14190.01953125,1270.0,603.3713989257812,780.0,184.15457153320312,10071.3154296875,946.66357421875,9224.576171875
2020-08-28,5748.95458984375,2574.084716796875,2362.633544921875,2278.97900390625,3773.1669921875,6837.9306640625,9250.830078125,6249.8466796875,676.5166015625,876.0972290039062,5642.703125,2276.73779296875,38748.328125,1170.596923828125,1447.46435546875,1692.6680908203125,909.7279663085938,949.62548828125,204.9982452392578,715.804443359375,6769.67333984375,897.2656860351562,14129.7001953125,1295.0,614.097900390625,795.0,188.64613342285156,10112.5908203125,934.2073364257812,9202.9716796875
2020-08-31,5554.22412109375,2448.51953125,2258.26025390625,2201.986328125,3613.738037109375,6817.2099609375,9161.2353515625,6249.8466796875,676.5166015625,826.8782348632812,5710.6884765625,2178.525390625,37371.484375,1163.5452880859375,1420.4930419921875,1697.5460205078125,861.6668701171875,909.5004272460938,199.37086486816406,693.9811401367188,6671.916015625,910.4609375,13873.34375,1240.0,581.9181518554688,775.0,182.65737915039062,9803.0224609375,1013.095947265625,9116.5595703125
2020-09-01,5771.0810546875,2518.278076171875,2324.679443359375,2232.783447265625,3720.024169921875,6817.2099609375,9161.2353515625,6270.337890625,693.0169677734375,841.6438598632812,5665.3642578125,2160.668701171875,37371.484375,1184.700439453125,1433.978759765625,1770.7161865234375,882.2645263671875,936.2504272460938,192.9395294189453,720.1690673828125,6671.916015625,932.4527587890625,14174.939453125,1250.0,611.4163208007812,780.0,184.15457153320312,10071.3154296875,971.5757446289062,9505.41796875
2020-09-02,5695.84521484375,2553.1572265625,2305.702392578125,2271.279541015625,3755.453125,6755.04736328125,9138.8359375,6352.3037109375,701.2672119140625,817.0343627929688,5574.71923828125,2151.740234375,37371.484375,1177.6488037109375,1438.473876953125,1736.570068359375,913.1609497070312,958.5421752929688,194.54736328125,720.1690673828125,6574.15869140625,932.4527587890625,14084.458984375,1250.0,651.6410522460938,780.0,185.65176391601562,10153.8662109375,992.3358764648438,9246.177734375
2020-09-03,5753.37890625,2497.3505859375,2267.74853515625,2232.783447265625,3666.88134765625,6775.767578125,9161.2353515625,6331.8125,684.766845703125,807.1906127929688,5649.1220703125,2089.241455078125,36781.40625,1156.493408203125,1433.978759765625,1702.424072265625,899.4290771484375,954.0838623046875,192.13560485839844,724.53369140625,6525.0986328125,923.6559448242188,14114.6171875,1225.0,646.2777709960938,750.0,181.1602020263672,9761.74609375,979.8797607421875,9094.95703125
2020-09-04,5647.16357421875,2476.423095703125,2248.771728515625,2201.986328125,3578.308837890625,6962.2568359375,9228.431640625,6229.35546875,680.6417236328125,767.8154907226562,5603.19384765625,2053.5283203125,37351.8125,1156.493408203125,1429.4833984375,1687.7900390625,885.6973266601562,936.2504272460938,192.9395294189453,715.804443359375,6451.5068359375,901.6642456054688,13933.662109375,1220.0,646.2777709960938,750.0,178.1658172607422,9617.2802734375,967.423583984375,8943.7333984375
2020-09-07,5563.07470703125,2448.51953125,2220.3056640625,2232.783447265625,3560.5947265625,6941.53515625,9250.830078125,6393.2861328125,680.6417236328125,812.112548828125,5580.23046875,2008.88623046875,37056.7734375,1156.493408203125,1438.473876953125,1658.52197265625,844.5021362304688,940.7088012695312,192.9395294189453,711.4398193359375,6476.037109375,923.6559448242188,13963.8212890625,1250.0,670.4125366210938,745.0,175.1714324951172,9885.5751953125,963.2715454101562,9138.1630859375
2020-09-08,5607.3330078125,2455.49560546875,2267.74853515625,2201.986328125,3631.4521484375,6941.53515625,9250.830078125,6475.25146484375,680.6417236328125,802.268798828125,5695.05029296875,1999.9580078125,36624.05078125,1149.441650390625,1420.4930419921875,1663.4000244140625,810.1728515625,927.333740234375,191.33169555664062,728.8984375,6647.7509765625,923.6559448242188,13963.8212890625,1225.0,665.04931640625,735.0,175.1714324951172,9906.2119140625,967.423583984375,8814.1142578125
2020-09-09,5527.6689453125,2378.76123046875,2191.8408203125,2155.791015625,3472.0224609375,6837.9306640625,9206.033203125,6208.86474609375,655.89111328125,787.5030517578125,5511.3388671875,1955.3160400390625,35837.28515625,1145.915771484375,1398.016845703125,1609.741943359375,768.9776000976562,909.5004272460938,187.3121337890625,702.71044921875,6377.916015625,910.4609375,13662.2265625,1195.0,643.5961303710938,715.0,170.6798553466797,9617.2802734375,950.8154907226562,8727.701171875
2020-09-10,5142.6357421875,2218.31689453125,2040.0245361328125,2078.798095703125,3231.106201171875,6609.99951171875,8937.2421875,5942.4775390625,610.5150146484375,733.3622436523438,5143.91552734375,1821.39013671875,33437.63671875,1071.871826171875,1330.5885009765625,1531.69384765625,717.4835205078125,847.083740234375,174.44947814941406,654.6991577148438,5936.36767578125,862.0789794921875,12908.2412109375,1115.0,600.689697265625,665.0,160.1995086669922,8956.8671875,884.3829956054688,8122.8125
2020-09-11,5226.72412109375,2267.14794921875,2077.978759765625,2163.489990234375,3280.706787109375,6879.373046875,9183.6337890625,6208.86474609375,639.390625,718.5965576171875,5419.48291015625,1955.3160400390625,34755.48046875,1124.76025390625,1415.997802734375,1590.22998046875,758.6787719726562,878.2920532226562,180.07691955566406,676.5224609375,6034.48974609375,910.4609375,13828.1064453125,1130.0,632.86962890625,685.0,164.6910858154297,8750.4873046875,917.5991821289062,8122.8125
2020-09-14,5355.068359375,2399.688720703125,2182.35205078125,2225.083984375,3394.078857421875,6796.48828125,9452.423828125,6393.2861328125,660.0162353515625,802.268798828125,5695.05029296875,2026.7430419921875,36427.359375,1149.441650390625,1429.4833984375,1629.2540283203125,786.1422729492188,913.9588012695312,183.2925567626953,702.71044921875,6206.203125,919.257568359375,13873.34375,1205.0,643.5961303710938,755.0,167.6854705810547,9348.986328125,946.66357421875,8511.6689453125
2020-09-15,5186.89306640625,2322.954345703125,2153.88671875,2178.888427734375,3415.336181640625,6713.60546875,9318.0283203125,6290.82958984375,664.1412963867188,767.8154907226562,5534.30224609375,1964.244140625,35640.58984375,1114.1824951171875,1389.0263671875,1580.473876953125,758.6787719726562,913.9588012695312,185.70431518554688,693.9811401367188,6083.55029296875,914.8591918945312,14401.1318359375,1195.0,638.2327880859375,750.0,166.18829345703125,9410.9013671875,930.055419921875,8317.2412109375
2020-09-16,5089.52783203125,2274.12353515625,2144.3984375,2148.091552734375,3386.9931640625,6630.72119140625,9362.826171875,6229.35546875,655.89111328125,772.7373657226562,5511.3388671875,1901.74560546875,34657.1328125,1085.9754638671875,1384.5311279296875,1492.6697998046875,744.947021484375,909.5004272460938,189.723876953125,693.9811401367188,6426.9765625,906.0625,14491.61328125,1150.0,614.097900390625,735.0,167.6854705810547,9390.2626953125,925.9033203125,8122.8125
2020-09-17,5093.953125,2232.2685546875,2115.9326171875,2171.189208984375,3443.6796875,6692.8837890625,9138.8359375,6065.4248046875,639.390625,753.0498046875,5534.30224609375,1866.0321044921875,34126.0625,1068.3460693359375,1362.0550537109375,1536.5718994140625,720.9164428710938,896.1255493164062,189.723876953125,676.5224609375,6132.611328125,906.0625,14114.6171875,1145.0,606.052978515625,750.0,164.6910858154297,9018.78125,925.9033203125,8036.3984375
2020-09-18,4983.3115234375,2246.22021484375,2115.9326171875,2225.083984375,3386.9931640625,6651.44189453125,9116.435546875,6167.8818359375,651.7659912109375,723.5184326171875,5832.8330078125,1919.602294921875,34145.734375,1068.3460693359375,1389.0263671875,1560.9619140625,714.0505981445312,891.6671142578125,192.13560485839844,676.5224609375,6304.32421875,914.8591918945312,14355.8935546875,1140.0,614.097900390625,770.0,166.18829345703125,9576.0048828125,934.2073364257812,8058.00146484375
2020-09-21,4961.18310546875,2225.29296875,2077.978759765625,2163.489990234375,3309.0498046875,6630.72119140625,9094.0380859375,6167.8818359375,631.1405029296875,689.0652465820312,5695.05029296875,1839.246826171875,33575.32421875,1050.7166748046875,1348.5693359375,1531.69384765625,693.4530029296875,891.6671142578125,188.1160430908203,650.33447265625,6059.02001953125,901.6642456054688,14235.2568359375,1130.0,614.097900390625,800.0,158.7023162841797,8956.8671875,930.055419921875,7949.9853515625
2020-09-22,4823.98681640625,2183.437744140625,2011.5595703125,2140.392333984375,3309.0498046875,6589.279296875,9183.6337890625,6167.8818359375,606.3898315429688,679.2213745117188,5534.30224609375,1812.4617919921875,33024.5859375,1026.035400390625,1308.1123046875,1531.69384765625,700.31884765625,891.6671142578125,188.9199676513672,632.8758544921875,6132.611328125,897.2656860351562,13767.78515625,1105.0,622.1429443359375,775.0,152.7135467529297,8894.9521484375,930.055419921875,7798.76318359375
2020-09-23,4872.67041015625,2148.558349609375,1973.605224609375,2155.791015625,3280.706787109375,6568.55810546875,9273.23046875,6085.91650390625,618.7652587890625,654.61181640625,5603.19384765625,1772.2840576171875,32375.505859375,1001.3539428710938,1375.5406494140625,1541.4498291015625,690.0200805664062,882.7504272460938,187.3121337890625,637.2405395507812,6255.26416015625,888.4690551757812,13963.8212890625,1085.0,622.1429443359375,745.0,148.9705810546875,8688.5732421875,921.751220703125,7690.74560546875
2020-09-24,4819.5615234375,2113.67919921875,1926.1630859375,2101.89599609375,3259.44970703125,6464.9521484375,9049.23828125,5840.02099609375,594.0145263671875,630.00244140625,5419.48291015625,1723.1778564453125,31608.404296875,997.8280639648438,1362.0550537109375,1492.6697998046875,659.1236572265625,869.3754272460938,184.09646606445312,593.5939331054688,5985.4287109375,884.07080078125,13797.9462890625,1060.0,606.052978515625,725.0,145.2275848388672,8750.4873046875,892.6870727539062,7604.33349609375
2020-09-25,4965.60888671875,2204.364990234375,2030.5364990234375,2071.098876953125,3443.6796875,6568.55810546875,9004.44140625,5840.02099609375,602.2648315429688,664.4557495117188,5580.23046875,1754.42724609375,32021.4609375,1026.035400390625,1420.4930419921875,1517.059814453125,683.1541748046875,887.208740234375,186.5082244873047,589.229248046875,6083.55029296875,897.2656860351562,13993.982421875,1115.0,611.4163208007812,755.0,149.7191619873047,8998.142578125,925.9033203125,7604.33349609375
2020-09-28,4881.52099609375,2155.53466796875,1954.6282958984375,2048.001220703125,3358.650146484375,6547.8359375,9026.8408203125,5737.564453125,598.1396484375,689.0652465820312,5465.41064453125,1794.60498046875,31549.400390625,1004.8798828125,1371.0452880859375,1575.595947265625,665.9895629882812,878.2920532226562,193.74343872070312,589.229248046875,6009.95849609375,910.4609375,13616.986328125,1130.0,606.052978515625,760.0,149.7191619873047,8688.5732421875,925.9033203125,7885.17578125
2020-09-29,4872.67041015625,2120.655029296875,1926.1630859375,2024.903564453125,3238.192138671875,6609.99951171875,9094.0380859375,5737.564453125,589.8895263671875,674.2994995117188,5304.6630859375,1776.748291015625,31392.04296875,994.30224609375,1357.5596923828125,1575.595947265625,655.6907348632812,884.9796142578125,192.13560485839844,589.229248046875,5887.30712890625,910.4609375,13662.2265625,1115.0,624.8245849609375,750.0,148.9705810546875,8606.021484375,913.4473266601562,7863.57275390625
2020-09-30,4797.4326171875,2120.655029296875,1882.515869140625,1971.0087890625,3160.2490234375,6713.60546875,9026.8408203125,5860.51220703125,581.6392822265625,777.6593627929688,5212.80712890625,1812.4617919921875,31510.060546875,987.2504272460938,1393.5216064453125,1575.595947265625,635.0931396484375,878.2920532226562,195.3512725830078,589.229248046875,5936.36767578125,910.4609375,13752.7041015625,1095.0,608.734619140625,740.0,145.2275848388672,8585.3828125,917.5991821289062,7928.3828125
2020-10-01,4930.2021484375,2204.364990234375,1973.605224609375,2117.29443359375,3266.53466796875,6651.44189453125,9094.0380859375,5881.00390625,606.3898315429688,817.0343627929688,5327.62744140625,1964.244140625,31824.767578125,1004.8798828125,1447.46435546875,1585.3519287109375,655.6907348632812,891.6671142578125,194.54736328125,611.052490234375,5960.8984375,932.4527587890625,13737.6259765625,1120.0,632.86962890625,745.0,148.9705810546875,8894.9521484375,971.5757446289062,8274.03515625
2020-10-02,4872.67041015625,2162.51025390625,1973.605224609375,2063.39990234375,3252.36376953125,6630.72119140625,9026.8408203125,5799.0380859375,598.1396484375,831.8001098632812,5258.73583984375,1874.9605712890625,31470.72265625,990.7762451171875,1411.5025634765625,1648.7659912109375,631.6602172851562,878.2920532226562,189.723876953125,589.229248046875,5838.24609375,919.257568359375,13677.306640625,1075.0,611.4163208007812,760.0,145.9761962890625,8771.1259765625,950.8154907226562,8166.017578125
2020-10-05,4885.9462890625,2204.364990234375,2030.5364990234375,2040.3017578125,3231.106201171875,6692.8837890625,9049.23828125,5819.52978515625,594.0145263671875,846.5657348632812,5281.69970703125,1866.0321044921875,32788.55859375,1036.613037109375,1407.00732421875,1648.7659912109375,638.5260620117188,869.3754272460938,190.5277862548828,593.5939331054688,5862.77685546875,910.4609375,13466.1904296875,1090.0,603.3713989257812,780.0,148.9705810546875,8709.2119140625,950.8154907226562,8166.017578125
